pred,prey,interaction_sources,interaction_types,study_citations,pred_trait,prey_trait,trait_source_pred,trait_source_prey,absdiff
Charina bottae,Elgaria coerulea,GloBI,preysOn,,38.0,39.2,GlobTherm,GlobTherm,1.2000000000000028
Charina bottae,Sceloporus occidentalis,GloBI,preysOn,,38.0,44.1,GlobTherm,GlobTherm,6.100000000000001
Chelon ramada,Electrona antarctica,GloBI,eats,,38.0,31.24,ThermoFresh,ComteOlden,6.760000000000002
Chelon ramada,Palaemon elegans,GloBI,preysOn,,38.0,34.335,ThermoFresh,ThermoFresh,3.664999999999999
Chelon ramada,Palaemon longirostris,GloBI,preysOn,,38.0,34.4,ThermoFresh,ThermoFresh,3.6000000000000014
Chelonodon patoca,Electrona antarctica,GloBI,eats,,39.66,31.24,ComteOlden,ComteOlden,8.419999999999998
Chionodraco rastrospinosus,Gobionotothen gibberifrons,GloBI,eats;preysOn,,14.73,17.46,ComteOlden,ComteOlden,2.7300000000000004
Chitala chitala,Cyprinus carpio,GloBI,preysOn,,35.22,33.5484745762712,ComteOlden,ThermoFresh,1.6715254237288022
Chitala chitala,Labeo rohita,GloBI,preysOn,,35.22,43.1676923076923,ComteOlden,ThermoFresh,7.9476923076923
Chondrostoma nasus,Salmo trutta,GloBI,preysOn,,34.03,27.6830769230769,ComteOlden,ThermoFresh,6.346923076923101
Chondrostoma soetta,Ancylus fluviatilis,GloBI,preysOn,,31.86,34.9,ComteOlden,ThermoFresh,3.039999999999999
Chondrostoma soetta,Physa fontinalis,GloBI,preysOn,,31.86,37.2433333333333,ComteOlden,ThermoFresh,5.383333333333297
Chondrostoma soetta,Planorbarius corneus,GloBI,preysOn,,31.86,38.025,ComteOlden,ThermoFresh,6.164999999999999
Chondrostoma soetta,Planorbis carinatus,GloBI,preysOn,,31.86,40.3033333333333,ComteOlden,ThermoFresh,8.4433333333333
Chondrostoma soetta,Planorbis planorbis,GloBI,preysOn,,31.86,39.8433333333333,ComteOlden,ThermoFresh,7.983333333333299
Chondrostoma soetta,Potamopyrgus antipodarum,GloBI,preysOn,,31.86,27.9033333333333,ComteOlden,ThermoFresh,3.956666666666699
Chrosomus neogaeus,Electrona antarctica,GloBI,eats,,30.25,31.24,ComteOlden,ComteOlden,0.9899999999999984
Chrysemys picta,Notophthalmus viridescens,GloBI,eats,,42.3,37.3,GlobTherm,GlobTherm,5.0
Chrysemys picta,Pimephales notatus,GloBI,eats,,42.3,33.4533333333333,GlobTherm,ThermoFresh,8.8466666666667
Clarias anguillaris,Hemichromis bimaculatus,GloBI,eats;preysOn,,38.52,40.82,ComteOlden,ComteOlden,2.299999999999997
Clarias batrachus,Pseudocrenilabrus multicolor,GloBI,preysOn,,37.37,39.19,ComteOlden,ThermoFresh,1.8200000000000003
Clarias gariepinus,Chanos chanos,GloBI,eats;preysOn,,37.71,40.555,ComteOlden,ThermoFresh,2.844999999999999
Clarias gariepinus,Oreochromis mossambicus,GloBI,preysOn,,37.71,42.638,ComteOlden,ThermoFresh,4.927999999999997
Clarias gariepinus,Oreochromis niloticus,GloBI,eats;preysOn,,37.71,39.348,ComteOlden,ThermoFresh,1.6379999999999981
Clarias gariepinus,Serranochromis robustus,GloBI,preysOn,,37.71,38.88,ComteOlden,ComteOlden,1.1700000000000017
Clarias stappersii,Clarias theodorae,GloBI,preysOn,,37.19,37.68,ComteOlden,ComteOlden,0.490000000000002
Clupea harengus,Anguilla anguilla,GloBI,eats,,25.43,35.12,ComteOlden,ComteOlden,9.689999999999998
Clupea harengus,Carcinus maenas,GloBI,eats;preysOn,,25.43,34.07,ComteOlden,ThermoFresh,8.64
Clupea harengus,Corophium volutator,GloBI,eats;preysOn,,25.43,33.1452777775,ComteOlden,ThermoFresh,7.715277777499999
Clupea harengus,Crangon crangon,GloBI,eats;preysOn,,25.43,34.1133333333333,ComteOlden,ThermoFresh,8.683333333333302
Clupea harengus,Eleginus gracilis,GloBI,preysOn,,25.43,24.55,ComteOlden,ThermoFresh,0.879999999999999
Clupea harengus,Gadus morhua,GloBI,eats;preysOn,,25.43,25.39,ComteOlden,ComteOlden,0.03999999999999915
Clupea harengus,Gasterosteus aculeatus,GloBI,preysOn,,25.43,31.6655882352941,ComteOlden,ThermoFresh,6.235588235294099
Clupea harengus,Gobius niger,GloBI,preysOn,,25.43,33.5,ComteOlden,ThermoFresh,8.07
Clupea harengus,Gobius paganellus,GloBI,preysOn,,25.43,34.3333333333333,ComteOlden,ThermoFresh,8.9033333333333
Clupea harengus,Platichthys flesus,GloBI,eats;preysOn,,25.43,32.75,ComteOlden,ComteOlden,7.32
Clupea harengus,Pleuronectes platessa,GloBI,eats;preysOn,,25.43,30.64,ComteOlden,ComteOlden,5.210000000000001
Clupea pallasii,Thaleichthys pacificus,GloBI,eats;preysOn,,27.25,27.43,ThermoFresh,ComteOlden,0.17999999999999972
Cobitis bilineata,Agabus bipustulatus,GloBI,preysOn,,33.54,37.07,ComteOlden,ThermoFresh,3.530000000000001
Cobitis bilineata,Agapetus fuscipes,GloBI,preysOn,,33.54,25.8,ComteOlden,ThermoFresh,7.739999999999998
Cobitis bilineata,Aphelocheirus aestivalis,GloBI,preysOn,,33.54,34.53,ComteOlden,ThermoFresh,0.990000000000002
Cobitis bilineata,Astacus leptodactylus,GloBI,preysOn,,33.54,37.8666666666667,ComteOlden,ThermoFresh,4.3266666666667035
Cobitis bilineata,Baetis rhodani,GloBI,preysOn,,33.54,25.1,ComteOlden,ThermoFresh,8.439999999999998
Cobitis bilineata,Caenis luctuosa,GloBI,preysOn,,33.54,30.6,ComteOlden,ThermoFresh,2.9399999999999977
Cobitis bilineata,Calopteryx virgo,GloBI,preysOn,,33.54,34.0225,ComteOlden,ThermoFresh,0.4825000000000017
Cobitis bilineata,Coenagrion puella,GloBI,preysOn,,33.54,42.995,ComteOlden,ThermoFresh,9.454999999999998
Cobitis bilineata,Deronectes latus,GloBI,preysOn,,33.54,37.04,ComteOlden,ThermoFresh,3.5
Cobitis bilineata,Dikerogammarus villosus,GloBI,preysOn,,33.54,28.1328571428571,ComteOlden,ThermoFresh,5.407142857142897
Cobitis bilineata,Dinocras cephalotes,GloBI,preysOn,,33.54,34.6083333333333,ComteOlden,ThermoFresh,1.0683333333332996
Cobitis bilineata,Drusus annulatus,GloBI,preysOn,,33.54,28.8,ComteOlden,ThermoFresh,4.739999999999998
Cobitis bilineata,Ecdyonurus insignis,GloBI,preysOn,,33.54,32.34,ComteOlden,ThermoFresh,1.1999999999999957
Cobitis bilineata,Echinogammarus berilloni,GloBI,preysOn,,33.54,30.3333333333333,ComteOlden,ThermoFresh,3.206666666666699
Cobitis bilineata,Echinogammarus ischnus,GloBI,preysOn,,33.54,31.5,ComteOlden,ThermoFresh,2.039999999999999
Cobitis bilineata,Ephemera danica,GloBI,preysOn,,33.54,36.7075,ComteOlden,ThermoFresh,3.167500000000004
Cobitis bilineata,Gammarus fossarum,GloBI,preysOn,,33.54,28.774,ComteOlden,ThermoFresh,4.765999999999998
Cobitis bilineata,Gammarus pulex,GloBI,preysOn,,33.54,29.1161111111111,ComteOlden,ThermoFresh,4.4238888888889
Cobitis bilineata,Gammarus roeselii,GloBI,preysOn,,33.54,30.184,ComteOlden,ThermoFresh,3.355999999999998
Cobitis bilineata,Gammarus tigrinus,GloBI,preysOn,,33.54,32.6985714285714,ComteOlden,ThermoFresh,0.841428571428601
Cobitis bilineata,Heptagenia sulphurea,GloBI,preysOn,,33.54,30.2,ComteOlden,ThermoFresh,3.34
Cobitis bilineata,Hydropsyche pellucidula,GloBI,preysOn,,33.54,25.5,ComteOlden,ThermoFresh,8.04
Cobitis bilineata,Ischnura elegans,GloBI,preysOn,,33.54,43.7361538461539,ComteOlden,ThermoFresh,10.196153846153898
Cobitis bilineata,Ischnura pumilio,GloBI,preysOn,,33.54,45.515,ComteOlden,ThermoFresh,11.975000000000001
Cobitis bilineata,Leuctra fusca,GloBI,preysOn,,33.54,30.1,ComteOlden,ThermoFresh,3.4399999999999977
Cobitis bilineata,Nemurella pictetii,GloBI,preysOn,,33.54,30.1,ComteOlden,ThermoFresh,3.4399999999999977
Cobitis bilineata,Rhithrogena semicolorata,GloBI,preysOn,,33.54,25.33,ComteOlden,ThermoFresh,8.21
Cobitis bilineata,Rhyacophila dorsalis,GloBI,preysOn,,33.54,22.0,ComteOlden,ThermoFresh,11.54
Cobitis bilineata,Serratella ignita,GloBI,preysOn,,33.54,32.3,ComteOlden,ThermoFresh,1.240000000000002
Cobitis taenia,Agabus bipustulatus,GloBI,preysOn,,33.76,37.07,ComteOlden,ThermoFresh,3.3100000000000023
Cobitis taenia,Agapetus fuscipes,GloBI,preysOn,,33.76,25.8,ComteOlden,ThermoFresh,7.959999999999997
Cobitis taenia,Aphelocheirus aestivalis,GloBI,preysOn,,33.76,34.53,ComteOlden,ThermoFresh,0.7700000000000031
Cobitis taenia,Astacus leptodactylus,GloBI,preysOn,,33.76,37.8666666666667,ComteOlden,ThermoFresh,4.106666666666705
Cobitis taenia,Baetis rhodani,GloBI,preysOn,,33.76,25.1,ComteOlden,ThermoFresh,8.659999999999997
Cobitis taenia,Caenis luctuosa,GloBI,preysOn,,33.76,30.6,ComteOlden,ThermoFresh,3.1599999999999966
Cobitis taenia,Calopteryx virgo,GloBI,preysOn,,33.76,34.0225,ComteOlden,ThermoFresh,0.26250000000000284
Cobitis taenia,Coenagrion puella,GloBI,preysOn,,33.76,42.995,ComteOlden,ThermoFresh,9.235
Cobitis taenia,Deronectes latus,GloBI,preysOn,,33.76,37.04,ComteOlden,ThermoFresh,3.280000000000001
Cobitis taenia,Dikerogammarus villosus,GloBI,preysOn,,33.76,28.1328571428571,ComteOlden,ThermoFresh,5.627142857142896
Cobitis taenia,Dinocras cephalotes,GloBI,preysOn,,33.76,34.6083333333333,ComteOlden,ThermoFresh,0.8483333333333007
Cobitis taenia,Drusus annulatus,GloBI,preysOn,,33.76,28.8,ComteOlden,ThermoFresh,4.959999999999997
Cobitis taenia,Ecdyonurus insignis,GloBI,preysOn,,33.76,32.34,ComteOlden,ThermoFresh,1.4199999999999946
Cobitis taenia,Echinogammarus berilloni,GloBI,preysOn,,33.76,30.3333333333333,ComteOlden,ThermoFresh,3.426666666666698
Cobitis taenia,Echinogammarus ischnus,GloBI,preysOn,,33.76,31.5,ComteOlden,ThermoFresh,2.259999999999998
Cobitis taenia,Ephemera danica,GloBI,preysOn,,33.76,36.7075,ComteOlden,ThermoFresh,2.947500000000005
Cobitis taenia,Gammarus fossarum,GloBI,preysOn,,33.76,28.774,ComteOlden,ThermoFresh,4.985999999999997
Cobitis taenia,Gammarus pulex,GloBI,preysOn,,33.76,29.1161111111111,ComteOlden,ThermoFresh,4.643888888888899
Cobitis taenia,Gammarus roeselii,GloBI,preysOn,,33.76,30.184,ComteOlden,ThermoFresh,3.575999999999997
Cobitis taenia,Gammarus tigrinus,GloBI,preysOn,,33.76,32.6985714285714,ComteOlden,ThermoFresh,1.0614285714285998
Cobitis taenia,Heptagenia sulphurea,GloBI,preysOn,,33.76,30.2,ComteOlden,ThermoFresh,3.5599999999999987
Cobitis taenia,Hydropsyche pellucidula,GloBI,preysOn,,33.76,25.5,ComteOlden,ThermoFresh,8.259999999999998
Cobitis taenia,Ischnura elegans,GloBI,preysOn,,33.76,43.7361538461539,ComteOlden,ThermoFresh,9.976153846153899
Cobitis taenia,Ischnura pumilio,GloBI,preysOn,,33.76,45.515,ComteOlden,ThermoFresh,11.755000000000003
Cobitis taenia,Leuctra fusca,GloBI,preysOn,,33.76,30.1,ComteOlden,ThermoFresh,3.6599999999999966
Cobitis taenia,Nemurella pictetii,GloBI,preysOn,,33.76,30.1,ComteOlden,ThermoFresh,3.6599999999999966
Cobitis taenia,Rhithrogena semicolorata,GloBI,preysOn,,33.76,25.33,ComteOlden,ThermoFresh,8.43
Cobitis taenia,Rhyacophila dorsalis,GloBI,preysOn,,33.76,22.0,ComteOlden,ThermoFresh,11.759999999999998
Cobitis taenia,Serratella ignita,GloBI,preysOn,,33.76,32.3,ComteOlden,ThermoFresh,1.4600000000000009
Coenagrion puella,Asellus aquaticus,GloBI,eats;preysOn,,42.995,32.8678947368421,ThermoFresh,ThermoFresh,10.127105263157894
Coenagrion puella,Crangonyx pseudogracilis,GloBI,eats;preysOn,,42.995,32.3233333333333,ThermoFresh,ThermoFresh,10.671666666666695
Coenagrion puella,Daphnia magna,GloBI,eats;preysOn,,42.995,40.07,ThermoFresh,ThermoFresh,2.924999999999997
Coenagrion puella,Gammarus pulex,GloBI,eats;preysOn,,42.995,29.1161111111111,ThermoFresh,ThermoFresh,13.878888888888898
Coluber constrictor,Agkistrodon contortrix,GloBI,eats;preysOn,,42.4,40.6,GlobTherm,GlobTherm,1.7999999999999972
Coluber constrictor,Anolis carolinensis,GloBI,eats;preysOn,,42.4,41.7,GlobTherm,GlobTherm,0.6999999999999957
Coluber constrictor,Anolis sagrei,GloBI,eats;preysOn,,42.4,40.5,GlobTherm,GlobTherm,1.8999999999999986
Coluber constrictor,Aspidoscelis sexlineatus,GloBI,eats;preysOn,,42.4,51.0,GlobTherm,GlobTherm,8.600000000000001
Coluber constrictor,Charina bottae,GloBI,preysOn,,42.4,38.0,GlobTherm,GlobTherm,4.399999999999999
Coluber constrictor,Crotalus viridis,GloBI,eats,,42.4,38.0,GlobTherm,GlobTherm,4.399999999999999
Coluber constrictor,Ctenopharyngodon idella,GloBI,preysOn,,42.4,39.5,GlobTherm,ThermoFresh,2.8999999999999986
Coluber constrictor,Desmognathus quadramaculatus,GloBI,preysOn,,42.4,33.4,GlobTherm,GlobTherm,9.0
Coluber constrictor,Elgaria coerulea,GloBI,preysOn,,42.4,39.2,GlobTherm,GlobTherm,3.1999999999999957
Coluber constrictor,Pituophis catenifer,GloBI,eats;preysOn,,42.4,40.5,GlobTherm,GlobTherm,1.8999999999999986
Coluber constrictor,Pseudacris regilla,GloBI,eats;preysOn,,42.4,36.6,GlobTherm,GlobTherm,5.799999999999997
Coluber constrictor,Regina alleni,GloBI,preysOn,,42.4,41.6,GlobTherm,GlobTherm,0.7999999999999972
Coluber constrictor,Sceloporus graciosus,GloBI,preysOn,,42.4,43.0,GlobTherm,GlobTherm,0.6000000000000014
Coluber constrictor,Sceloporus occidentalis,GloBI,eats;preysOn,,42.4,44.1,GlobTherm,GlobTherm,1.7000000000000028
Coluber constrictor,Sceloporus undulatus,GloBI,eats;preysOn,,42.4,40.4,GlobTherm,GlobTherm,2.0
Coluber constrictor,Sceloporus woodi,GloBI,preysOn,,42.4,44.2,GlobTherm,GlobTherm,1.8000000000000043
Coluber constrictor,Storeria occipitomaculata,GloBI,eats,,42.4,37.8,GlobTherm,GlobTherm,4.600000000000001
Coluber constrictor,Thamnophis elegans,GloBI,eats;preysOn,,42.4,43.1,GlobTherm,GlobTherm,0.7000000000000028
Coluber constrictor,Thamnophis ordinoides,GloBI,eats,,42.4,38.9,GlobTherm,GlobTherm,3.5
Coluber constrictor,Thamnophis sirtalis,GloBI,eats;preysOn,,42.4,38.9,GlobTherm,GlobTherm,3.5
Cordulegaster boltonii,Baetis rhodani,GloBI,preysOn,,38.0,25.1,ThermoFresh,ThermoFresh,12.899999999999999
Cordulegaster boltonii,Limnius volckmari,GloBI,eats;preysOn,,38.0,33.7775,ThermoFresh,ThermoFresh,4.222499999999997
Cordulegaster boltonii,Nemurella pictetii,GloBI,eats;preysOn,,38.0,30.1,ThermoFresh,ThermoFresh,7.899999999999999
Coregonus albula,Daphnia galeata,GloBI,eats;preysOn,,28.68,38.89,ComteOlden,ThermoFresh,10.21
Coregonus artedi,Daphnia galeata,GloBI,preysOn,,24.9366666666667,38.89,ThermoFresh,ThermoFresh,13.953333333333301
Coregonus autumnalis,Osmerus dentex,GloBI,eats,,25.93,25.49,ComteOlden,ComteOlden,0.4400000000000013
Coregonus autumnalis,Osmerus mordax,GloBI,preysOn,,25.93,25.9,ComteOlden,ThermoFresh,0.030000000000001137
Coregonus clupeaformis,Catostomus catostomus,GloBI,eats;preysOn,,25.9881818181818,27.27,ThermoFresh,ComteOlden,1.281818181818199
Coregonus clupeaformis,Catostomus commersonii,GloBI,eats;preysOn,,25.9881818181818,33.17,ThermoFresh,ThermoFresh,7.181818181818201
Coregonus clupeaformis,Cottus asper,GloBI,preysOn,,25.9881818181818,29.8,ThermoFresh,ComteOlden,3.8118181818182
Coregonus clupeaformis,Daphnia galeata,GloBI,preysOn,,25.9881818181818,38.89,ThermoFresh,ThermoFresh,12.9018181818182
Coregonus clupeaformis,Neogobius melanostomus,GloBI,eats;preysOn,,25.9881818181818,33.726,ThermoFresh,ThermoFresh,7.737818181818199
Coregonus clupeaformis,Oncorhynchus nerka,GloBI,eats;preysOn,,25.9881818181818,27.2636363636364,ThermoFresh,ThermoFresh,1.2754545454546005
Coregonus clupeaformis,Perca flavescens,GloBI,eats;preysOn,,25.9881818181818,30.7,ThermoFresh,ComteOlden,4.711818181818199
Coregonus lavaretus,Asellus aquaticus,GloBI,eats;preysOn,,29.55,32.8678947368421,ComteOlden,ThermoFresh,3.317894736842103
Coregonus lavaretus,Coregonus albula,GloBI,eats;preysOn,,29.55,28.68,ComteOlden,ComteOlden,0.870000000000001
Coregonus peled,Coregonus albula,GloBI,eats,,27.24,28.68,ComteOlden,ComteOlden,1.4400000000000013
Coregonus peled,Coregonus lavaretus,GloBI,eats;preysOn,,27.24,29.55,ComteOlden,ComteOlden,2.3100000000000023
Coregonus peled,Cottus gobio,GloBI,eats;preysOn,,27.24,30.32,ComteOlden,ComteOlden,3.080000000000002
Coregonus peled,Phoxinus lumaireul,GloBI,eats;preysOn,,27.24,29.52,ComteOlden,ComteOlden,2.280000000000001
Coregonus peled,Pungitius pungitius,GloBI,eats;preysOn,,27.24,29.85,ComteOlden,ThermoFresh,2.610000000000003
Coryphoblennius galerita,Gobius niger,GloBI,preysOn,,32.79,33.5,ComteOlden,ThermoFresh,0.7100000000000009
Coryphoblennius galerita,Gobius paganellus,GloBI,preysOn,,32.79,34.3333333333333,ComteOlden,ThermoFresh,1.543333333333301
Coryphoblennius galerita,Lipophrys pholis,GloBI,preysOn,,32.79,34.18,ComteOlden,ComteOlden,1.3900000000000006
Coryphoblennius galerita,Palaemon elegans,GloBI,preysOn,,32.79,34.335,ComteOlden,ThermoFresh,1.5450000000000017
Cottus aleuticus,Oncorhynchus gorbuscha,GloBI,eats;preysOn,,29.52,26.95,ComteOlden,ComteOlden,2.5700000000000003
Cottus aleuticus,Oncorhynchus keta,GloBI,preysOn,,29.52,28.5,ComteOlden,ThermoFresh,1.0199999999999996
Cottus aleuticus,Rhinichthys osculus,GloBI,preysOn,,29.52,35.0053333333333,ComteOlden,ThermoFresh,5.485333333333298
Cottus asper,Acipenser transmontanus,GloBI,preysOn,,29.8,30.3895238095238,ComteOlden,ThermoFresh,0.5895238095238007
Cottus asper,Gasterosteus aculeatus,GloBI,preysOn,,29.8,31.6655882352941,ComteOlden,ThermoFresh,1.8655882352940978
Cottus asper,Oncorhynchus gorbuscha,GloBI,eats;preysOn,,29.8,26.95,ComteOlden,ComteOlden,2.8500000000000014
Cottus asper,Oncorhynchus keta,GloBI,eats;preysOn,,29.8,28.5,ComteOlden,ThermoFresh,1.3000000000000007
Cottus asper,Oncorhynchus nerka,GloBI,eats;preysOn,,29.8,27.2636363636364,ComteOlden,ThermoFresh,2.5363636363635997
Cottus asper,Ptychocheilus oregonensis,GloBI,preysOn,,29.8,30.36,ComteOlden,ComteOlden,0.5599999999999987
Cottus asper,Rhinichthys osculus,GloBI,preysOn,,29.8,35.0053333333333,ComteOlden,ThermoFresh,5.2053333333332965
Cottus cognatus,Myoxocephalus thompsonii,GloBI,eats;preysOn,,25.6571428571429,29.62,ThermoFresh,ComteOlden,3.9628571428571
Cottus cognatus,Oncorhynchus mykiss,GloBI,preysOn,,25.6571428571429,28.6755405405405,ThermoFresh,ThermoFresh,3.0183976833975983
Cottus gobio,Agabus bipustulatus,GloBI,preysOn,,30.32,37.07,ComteOlden,ThermoFresh,6.75
Cottus gobio,Agapetus fuscipes,GloBI,preysOn,,30.32,25.8,ComteOlden,ThermoFresh,4.52
Cottus gobio,Ancylus fluviatilis,GloBI,eats;preysOn,,30.32,34.9,ComteOlden,ThermoFresh,4.579999999999998
Cottus gobio,Aphelocheirus aestivalis,GloBI,preysOn,,30.32,34.53,ComteOlden,ThermoFresh,4.210000000000001
Cottus gobio,Asellus aquaticus,GloBI,eats;preysOn,,30.32,32.8678947368421,ComteOlden,ThermoFresh,2.547894736842103
Cottus gobio,Astacus leptodactylus,GloBI,preysOn,,30.32,37.8666666666667,ComteOlden,ThermoFresh,7.546666666666702
Cottus gobio,Baetis rhodani,GloBI,eats;preysOn,,30.32,25.1,ComteOlden,ThermoFresh,5.219999999999999
Cottus gobio,Caenis luctuosa,GloBI,preysOn,,30.32,30.6,ComteOlden,ThermoFresh,0.28000000000000114
Cottus gobio,Calopteryx virgo,GloBI,preysOn,,30.32,34.0225,ComteOlden,ThermoFresh,3.7025000000000006
Cottus gobio,Coenagrion puella,GloBI,preysOn,,30.32,42.995,ComteOlden,ThermoFresh,12.674999999999997
Cottus gobio,Deronectes latus,GloBI,preysOn,,30.32,37.04,ComteOlden,ThermoFresh,6.719999999999999
Cottus gobio,Dikerogammarus villosus,GloBI,eats;preysOn,,30.32,28.1328571428571,ComteOlden,ThermoFresh,2.1871428571428986
Cottus gobio,Dinocras cephalotes,GloBI,preysOn,,30.32,34.6083333333333,ComteOlden,ThermoFresh,4.2883333333332985
Cottus gobio,Drusus annulatus,GloBI,preysOn,,30.32,28.8,ComteOlden,ThermoFresh,1.5199999999999996
Cottus gobio,Ecdyonurus insignis,GloBI,preysOn,,30.32,32.34,ComteOlden,ThermoFresh,2.020000000000003
Cottus gobio,Echinogammarus berilloni,GloBI,eats;preysOn,,30.32,30.3333333333333,ComteOlden,ThermoFresh,0.01333333333329989
Cottus gobio,Echinogammarus ischnus,GloBI,preysOn,,30.32,31.5,ComteOlden,ThermoFresh,1.1799999999999997
Cottus gobio,Elmis aenea,GloBI,eats;preysOn,,30.32,33.8,ComteOlden,ThermoFresh,3.479999999999997
Cottus gobio,Ephemera danica,GloBI,preysOn,,30.32,36.7075,ComteOlden,ThermoFresh,6.387500000000003
Cottus gobio,Gammarus fossarum,GloBI,eats;preysOn,,30.32,28.774,ComteOlden,ThermoFresh,1.5459999999999994
Cottus gobio,Gammarus pulex,GloBI,eats;preysOn,,30.32,29.1161111111111,ComteOlden,ThermoFresh,1.2038888888889012
Cottus gobio,Gammarus roeselii,GloBI,preysOn,,30.32,30.184,ComteOlden,ThermoFresh,0.13599999999999923
Cottus gobio,Gammarus tigrinus,GloBI,preysOn,,30.32,32.6985714285714,ComteOlden,ThermoFresh,2.378571428571398
Cottus gobio,Gasterosteus aculeatus,GloBI,eats;preysOn,,30.32,31.6655882352941,ComteOlden,ThermoFresh,1.3455882352940982
Cottus gobio,Heptagenia sulphurea,GloBI,eats;preysOn,,30.32,30.2,ComteOlden,ThermoFresh,0.120000000000001
Cottus gobio,Hydropsyche pellucidula,GloBI,eats;preysOn,,30.32,25.5,ComteOlden,ThermoFresh,4.82
Cottus gobio,Ischnura elegans,GloBI,preysOn,,30.32,43.7361538461539,ComteOlden,ThermoFresh,13.416153846153897
Cottus gobio,Ischnura pumilio,GloBI,preysOn,,30.32,45.515,ComteOlden,ThermoFresh,15.195
Cottus gobio,Leuctra fusca,GloBI,preysOn,,30.32,30.1,ComteOlden,ThermoFresh,0.21999999999999886
Cottus gobio,Limnius volckmari,GloBI,preysOn,,30.32,33.7775,ComteOlden,ThermoFresh,3.457500000000003
Cottus gobio,Nemurella pictetii,GloBI,preysOn,,30.32,30.1,ComteOlden,ThermoFresh,0.21999999999999886
Cottus gobio,Neogobius melanostomus,GloBI,eats,,30.32,33.726,ComteOlden,ThermoFresh,3.405999999999999
Cottus gobio,Physa fontinalis,GloBI,preysOn,,30.32,37.2433333333333,ComteOlden,ThermoFresh,6.9233333333332965
Cottus gobio,Potamopyrgus antipodarum,GloBI,eats;preysOn,,30.32,27.9033333333333,ComteOlden,ThermoFresh,2.4166666666667
Cottus gobio,Pungitius pungitius,GloBI,eats;preysOn,,30.32,29.85,ComteOlden,ThermoFresh,0.46999999999999886
Cottus gobio,Rhithrogena semicolorata,GloBI,preysOn,,30.32,25.33,ComteOlden,ThermoFresh,4.990000000000002
Cottus gobio,Rhyacophila dorsalis,GloBI,eats;preysOn,,30.32,22.0,ComteOlden,ThermoFresh,8.32
Cottus gobio,Salmo trutta,GloBI,preysOn,,30.32,27.6830769230769,ComteOlden,ThermoFresh,2.6369230769231002
Cottus gobio,Serratella ignita,GloBI,eats;preysOn,,30.32,32.3,ComteOlden,ThermoFresh,1.9799999999999969
Crangon crangon,Carcinus maenas,GloBI,eats;preysOn,,34.1133333333333,34.07,ThermoFresh,ThermoFresh,0.04333333333330103
Crangon crangon,Clupea harengus,GloBI,preysOn,,34.1133333333333,25.43,ThermoFresh,ComteOlden,8.683333333333302
Crangon crangon,Corophium volutator,GloBI,eats;preysOn,,34.1133333333333,33.1452777775,ThermoFresh,ThermoFresh,0.9680555558333026
